ID,user,movie,rating
81924,33947,16726,5
81925,13420,2510,5
81926,1153,15338,5
81927,8540,289,5
81928,33414,3025,5
81929,21726,15634,5
81930,34415,1378,5
81931,5299,4083,5
81932,31147,762,1
81933,18821,12743,5
81934,34416,16098,4
81935,2873,18894,3
81936,111,2528,5
81937,23536,18895,2
81938,12956,1528,5
81939,33245,10909,2
81940,13198,13105,5
81941,9849,17942,1
81942,12757,17410,5
81943,26404,15166,5
81944,6245,13421,4
81945,12243,14377,5
81946,31339,6655,5
81947,769,15241,4
81948,3731,12367,5
81949,6507,12728,4
81950,34417,5259,4
81951,29391,8237,5
81952,7800,18720,5
81953,33559,15529,5
81954,31747,2277,5
81955,25178,14043,5
81956,23394,3563,5
81957,30097,258,3
81958,9669,5100,3
81959,34418,2894,4
81960,2391,14969,3
81961,4779,18896,5
81962,31745,12680,3
81963,22227,6775,5
81964,33648,8965,2
81965,26907,18897,5
81966,34419,2270,5
81967,20800,10856,3
81968,21080,11170,4
81969,34420,4459,5
81970,5382,17596,4
81971,5404,7211,5
81972,18120,1211,5
81973,34421,2751,4
81974,8980,2213,4
81975,29155,2495,5
81976,2175,17227,5
81977,12943,4034,3
81978,823,4574,5
81979,11059,3888,2
81980,12946,17974,4
81981,26339,6317,4
81982,18550,11413,2
81983,23556,601,5
81984,18320,4015,5
81985,34422,9366,3
81986,23023,3398,5
81987,30576,2055,5
81988,34423,12794,5
81989,11335,9002,5
81990,13874,15787,5
81991,31068,12682,5
81992,1156,14480,3
81993,1640,6391,5
81994,21724,8398,3
81995,28026,9640,3
81996,4792,6530,1
81997,34424,2129,5
81998,32081,14558,4
81999,29843,15278,5
82000,13902,8041,4
82001,18376,18310,5
82002,4366,10047,5
82003,31911,8178,5
82004,16525,7583,5
82005,21390,10466,5
82006,18083,16456,3
82007,34425,12901,1
82008,6778,4296,4
82009,34426,7130,5
82010,21100,17942,5
82011,3726,11874,4
82012,6923,8060,1
82013,14651,18898,3
82014,7331,4281,4
82015,13239,10633,4
82016,34427,2296,3
82017,1818,14888,5
82018,34428,5673,4
82019,22689,9531,5
82020,34429,3175,5
82021,23805,2244,3
82022,29060,6666,5
82023,22000,10249,5
82024,20438,3256,5
82025,5640,1234,4
82026,28988,10780,5
82027,12175,9434,5
82028,1272,15464,5
82029,33602,18899,5
82030,6185,1308,5
82031,19167,7350,5
82032,6948,7283,5
82033,18096,179,5
82034,34430,1897,5
82035,3699,5199,5
82036,5330,1070,4
82037,1336,1150,4
82038,1976,6869,5
82039,21111,7015,5
82040,20441,15693,5
82041,10289,11200,5
82042,7814,18016,3
82043,31998,17847,5
82044,34431,11965,3
82045,23019,14375,5
82046,2846,2300,5
82047,28434,3898,5
82048,23585,8828,3
82049,4776,9303,3
82050,4578,2806,5
82051,13793,13958,4
82052,13553,12812,3
82053,34432,9271,1
82054,23847,9186,2
82055,1135,260,4
82056,33040,8227,5
82057,32675,3176,5
82058,28920,8855,5
82059,30063,1056,4
82060,6160,6480,5
82061,18219,1685,2
82062,5443,11938,5
82063,14841,17221,5
82064,30364,18900,5
82065,31805,10413,5
82066,4673,16625,4
82067,21295,909,4
82068,32084,8155,3
82069,18210,5648,5
82070,19440,12678,4
82071,1556,11246,5
82072,28274,13981,4
82073,23613,18901,5
82074,26947,6792,4
82075,34433,93,2
82076,24201,6214,1
82077,34192,616,1
82078,4510,9051,2
82079,15298,18902,5
82080,1156,18903,5
82081,26582,5324,4
82082,3927,2181,5
82083,10217,3061,3
82084,22756,17559,4
82085,14973,3761,5
82086,12283,7121,5
82087,6209,7998,3
82088,24458,12546,5
82089,34434,3698,5
82090,2451,6894,4
82091,7212,430,4
82092,3578,8412,4
82093,4899,978,5
82094,20144,355,5
82095,34435,1023,5
82096,9545,2016,3
82097,20685,7436,5
82098,15533,15889,5
82099,64,7609,4
82100,6031,18904,5
82101,13908,15192,5
82102,3041,3161,5
82103,27296,18905,2
82104,34436,10742,5
82105,5716,3125,4
82106,10101,9745,5
82107,10818,5769,5
82108,16762,403,4
82109,21432,7251,5
82110,21598,17653,5
82111,20505,10148,5
82112,3269,9598,4
82113,20105,3775,1
82114,12059,335,2
82115,6274,6039,5
82116,20097,17953,5
82117,17099,2930,5
82118,19398,18828,1
82119,24850,604,5
82120,28890,3736,4
82121,33734,18192,5
82122,26692,16668,5
82123,32331,18038,5
82124,34437,4890,1
82125,260,18906,2
82126,12462,1901,2
82127,16800,6674,2
82128,27354,4467,5
82129,28971,17988,4
82130,18971,5131,5
82131,7529,3023,5
82132,7842,17896,3
82133,1244,1111,2
82134,20207,9632,3
82135,34345,2635,5
82136,10325,11997,4
82137,3992,15417,2
82138,20410,140,5
82139,34438,11074,1
82140,21412,18907,3
82141,12568,6206,5
82142,34439,3601,5
82143,16554,3175,3
82144,24631,3299,5
82145,34440,5785,4
82146,26132,4326,3
82147,5696,15809,5
82148,277,15615,4
82149,7953,13013,5
82150,6637,7810,2
82151,2786,127,5
82152,4281,18908,4
82153,6971,12625,4
82154,16229,1516,5
82155,34441,2635,5
82156,34442,3804,2
82157,21548,1781,1
82158,4082,4144,5
82159,32367,1308,5
82160,6291,6516,5
82161,17810,7527,5
82162,9562,2233,5
82163,20187,7733,3
82164,19148,1928,5
82165,5981,15297,3
82166,25040,8906,3
82167,17908,8796,2
82168,34443,5949,5
82169,10692,530,5
82170,22906,18909,5
82171,8509,783,5
82172,34444,18910,3
82173,18698,15826,5
82174,32778,12608,3
82175,34445,13111,4
82176,5329,11714,5
82177,7438,3448,5
82178,155,17828,5
82179,26553,12353,4
82180,23715,3026,5
82181,26472,15507,5
82182,2959,2377,5
82183,12215,6250,5
82184,28698,16816,4
82185,20983,761,5
82186,13859,1985,4
82187,9491,4873,5
82188,25598,12563,5
82189,31618,1378,3
82190,12382,16914,5
82191,3025,14130,4
82192,34446,10673,5
82193,34447,8482,5
82194,34448,8123,4
82195,9940,13157,4
82196,15608,4659,5
82197,9709,15818,4
82198,11952,2497,5
82199,30442,830,5
82200,29422,7786,5
82201,1135,11345,4
82202,34449,54,4
82203,22833,3961,5
82204,18078,8435,5
82205,18956,12657,5
82206,15237,14771,5
82207,23977,11858,4
82208,11316,12524,5
82209,14132,693,3
82210,4661,2558,5
82211,34450,3496,5
82212,687,11060,5
82213,2259,17259,3
82214,12414,17492,4
82215,18984,8577,4
82216,28953,2801,5
82217,16973,1517,5
82218,946,7165,5
82219,20938,14189,5
82220,801,2703,5
82221,34451,14129,4
82222,1923,2307,5
82223,34452,18911,5
82224,29730,10147,5
82225,33045,16426,4
82226,30989,9920,3
82227,22239,12575,2
82228,32845,16040,5
82229,26042,6334,5
82230,5442,11385,5
82231,24448,18674,5
82232,13094,16507,5
82233,27491,7837,5
82234,34453,3972,4
82235,29497,1436,4
82236,34246,4684,3
82237,12734,10297,1
82238,13011,18912,4
82239,2422,15244,2
82240,16783,12546,4
82241,30898,7706,5
82242,22119,17896,4
82243,34454,10703,5
82244,13852,7839,5
82245,12506,4892,5
82246,34455,6340,3
82247,28733,14588,4
82248,1456,2918,4
82249,29379,18913,4
82250,23342,14924,4
82251,10502,1798,4
82252,25503,18914,4
82253,23391,15310,2
82254,1232,572,5
82255,5986,1298,4
82256,18493,969,3
82257,28653,13813,5
82258,5276,18915,2
82259,4644,915,5
82260,4843,11347,4
82261,17444,5473,3
82262,23763,6720,4
82263,15688,15590,5
82264,12061,10618,5
82265,5404,6097,5
82266,681,8208,1
82267,30816,938,5
82268,6204,887,2
82269,31521,13091,5
82270,3560,6842,4
82271,8748,9324,2
82272,16880,3534,4
82273,23096,3708,5
82274,25557,3034,5
82275,24324,4356,3
82276,26048,18916,5
82277,32266,8668,5
82278,34456,2521,5
82279,34457,18185,5
82280,13773,16641,4
82281,9231,7426,5
82282,24476,14705,4
82283,16801,974,4
82284,1083,18917,5
82285,11358,4320,3
82286,3289,11272,5
82287,34458,15824,4
82288,28113,14904,3
82289,14510,4709,5
82290,12563,6556,3
82291,1108,3233,1
82292,24507,463,5
82293,24314,3541,5
82294,34459,2354,5
82295,25734,2418,4
82296,13109,7199,5
82297,11845,14382,5
82298,23388,2454,2
82299,30878,3590,1
82300,2957,13290,5
82301,23191,10210,5
82302,28851,9950,4
82303,334,5130,3
82304,22892,10759,5
82305,22818,17015,5
82306,20236,17282,5
82307,2275,17430,5
82308,8974,1047,2
82309,2774,13408,5
82310,11167,16036,4
82311,9537,1050,4
82312,16568,2965,2
82313,12117,2812,4
82314,1528,1296,5
82315,34460,247,2
82316,23570,10091,3
82317,11358,15269,5
82318,2941,102,5
82319,10408,919,5
82320,17903,8556,5
82321,34461,18445,5
82322,6073,16573,5
82323,19984,16222,5
82324,28501,1332,5
82325,13750,1678,4
82326,2581,3197,3
82327,28576,15414,5
82328,25730,245,5
82329,28785,2300,5
82330,11617,6678,5
82331,34462,5339,5
82332,5672,14816,5
82333,34463,2502,4
82334,25290,3333,5
82335,34464,12636,5
82336,16027,12933,5
82337,5196,14459,5
82338,25677,1543,5
82339,8389,17513,5
82340,18541,7328,5
82341,34465,5064,5
82342,23061,18280,4
82343,13201,18918,5
82344,28780,14749,4
82345,10178,2676,4
82346,32905,6277,5
82347,34466,324,4
82348,34467,3278,1
82349,9587,14542,3
82350,7572,604,3
82351,2878,18919,4
82352,26241,2252,5
82353,29478,4258,4
82354,14468,12337,5
82355,11840,14779,5
82356,2400,3628,1
82357,34227,11555,3
82358,1040,3222,5
82359,33161,9344,4
82360,22167,12661,1
82361,30140,359,4
82362,23104,14944,5
82363,17208,12375,4
82364,15075,10867,2
82365,33557,2891,3
82366,2943,5942,5
82367,33504,12331,4
82368,6542,6581,5
82369,30386,50,5
82370,20985,14190,2
82371,33845,16077,4
82372,16390,3177,5
82373,33630,366,1
82374,20443,13985,5
82375,28259,13799,4
82376,6289,8189,5
82377,8267,9963,5
82378,10069,2398,5
82379,17688,13949,4
82380,3557,3748,3
82381,33719,15600,5
82382,5297,2915,3
82383,19997,734,5
82384,10635,8717,5
82385,20714,8934,4
82386,18348,4125,5
82387,32225,18671,4
82388,16165,10275,5
82389,10927,17624,5
82390,12598,2603,5
82391,16906,2001,5
82392,1517,11270,2
82393,27105,2185,5
82394,27559,14427,5
82395,33640,12670,5
82396,29749,6019,3
82397,6085,2989,3
82398,13989,9026,4
82399,32857,4662,5
82400,9231,1995,5
82401,22560,6747,5
82402,16191,1341,5
82403,4954,7235,5
82404,34468,6798,5
82405,6466,11327,5
82406,8156,9021,5
82407,26266,8453,5
82408,4620,9989,5
82409,14968,4682,5
82410,14092,8916,5
82411,34469,4350,3
82412,3329,1201,5
82413,27476,3263,2
82414,14517,3601,4
82415,21449,8512,5
82416,675,3736,5
82417,2078,15374,4
82418,16344,6427,3
82419,34470,437,5
82420,8179,1298,4
82421,34471,924,2
82422,2790,5330,4
82423,34043,18920,5
82424,33609,5469,3
82425,1285,3573,4
82426,4752,1211,3
82427,18208,12440,2
82428,34472,3125,2
82429,14950,18015,5
82430,10649,5550,5
82431,6820,11763,4
82432,24787,7323,4
82433,28501,18921,5
82434,23182,6097,5
82435,26717,7177,5
82436,22979,5267,5
82437,4494,10583,4
82438,32484,13166,4
82439,4301,2927,5
82440,11185,16271,5
82441,12623,1521,5
82442,16086,2185,5
82443,11926,17568,4
82444,18596,7081,3
82445,13238,1167,4
82446,22249,3708,3
82447,4867,18922,5
82448,32142,12408,4
82449,16509,11859,4
82450,23118,16962,1
82451,44,17019,5
82452,23510,8082,4
82453,34473,7192,3
82454,11257,12382,5
82455,9113,4064,4
82456,24909,13599,2
82457,9849,11220,5
82458,30188,12959,5
82459,34474,2571,5
82460,12388,10503,3
82461,9931,6682,5
82462,22134,2453,4
82463,23922,5751,1
82464,5951,5184,3
82465,16354,3915,5
82466,26247,1140,4
82467,9727,9318,5
82468,414,14211,5
82469,24824,262,3
82470,2977,11227,4
82471,9367,6812,2
82472,16110,6182,5
82473,26773,16370,4
82474,27178,5864,5
82475,15585,5,4
82476,31675,891,3
82477,19856,17869,3
82478,10806,10707,5
82479,34475,870,4
82480,12800,1781,5
82481,2819,15825,5
82482,3854,3815,5
82483,11217,8264,5
82484,5053,5428,4
82485,3595,4576,5
82486,34476,7495,3
82487,34477,12056,5
82488,1237,6438,1
82489,27798,1723,5
82490,34478,7861,1
82491,34479,1234,5
82492,15898,810,4
82493,1374,12601,4
82494,27433,16535,4
82495,6208,13652,3
82496,25084,331,4
82497,34480,4805,5
82498,9079,10790,4
82499,34481,17173,5
82500,33676,1528,1
82501,34482,5392,1
82502,34483,3724,5
82503,7062,7075,4
82504,10718,2238,5
82505,18666,18923,4
82506,7912,3494,4
82507,8731,17812,4
82508,3678,928,5
82509,27941,3153,5
82510,34484,451,5
82511,34485,9143,4
82512,23347,8585,3
82513,5441,14933,5
82514,21529,6721,4
82515,2729,18924,5
82516,6936,7194,5
82517,22600,15132,5
82518,12260,415,2
82519,16611,16400,4
82520,19404,3509,5
82521,29256,7358,5
82522,33298,18925,5
82523,33643,2067,5
82524,17308,552,3
82525,34486,7580,5
82526,30628,5464,4
82527,31312,4330,5
82528,27209,3818,5
82529,11874,7826,4
82530,14811,8737,5
82531,3950,364,5
82532,34487,892,4
82533,29133,10244,5
82534,17883,13856,5
82535,22091,7996,5
82536,22437,4574,3
82537,33933,4571,5
82538,34488,115,5
82539,27459,1201,5
82540,2066,6019,5
82541,34489,3049,5
82542,34490,3048,5
82543,30948,6072,5
82544,22215,4794,5
82545,14350,2370,1
82546,26737,5051,5
82547,31934,2878,4
82548,1391,2922,5
82549,17836,7041,5
82550,13522,11171,5
82551,34491,2406,2
82552,551,4775,3
82553,15590,281,4
82554,34492,3803,5
82555,34493,16838,4
82556,1352,14653,4
82557,3086,18374,3
82558,1420,16381,5
82559,34494,18025,5
82560,24364,432,5
82561,8022,14283,5
82562,9006,1212,4
82563,1838,45,5
82564,27277,1102,5
82565,34495,11649,5
82566,19265,11973,5
82567,34496,2239,3
82568,7256,14479,5
82569,554,601,5
82570,30486,1562,5
82571,2108,13203,4
82572,4197,2314,3
82573,9852,408,2
82574,6851,1167,2
82575,31159,825,3
82576,34497,13012,1
82577,34498,8073,5
82578,32381,1227,5
82579,14329,15796,4
82580,1550,9067,5
82581,17462,8752,5
82582,28165,9026,5
82583,5934,4272,5
82584,2675,15244,5
82585,16585,3017,5
82586,28790,11020,5
82587,8930,522,5
82588,33130,2340,1
82589,3101,7274,5
82590,5074,3982,4
82591,29251,1462,4
82592,1153,5952,5
82593,34499,16339,4
82594,27109,7067,4
82595,2684,1009,5
82596,31201,7204,4
82597,34500,13424,5
82598,16847,17007,5
82599,5592,8657,5
82600,22420,2040,3
82601,22298,17678,5
82602,10786,11848,4
82603,5085,402,4
82604,15612,15586,3
82605,25055,15409,3
82606,33614,12654,5
82607,34501,12526,1
82608,12298,3423,5
82609,34502,394,5
82610,34503,9129,4
82611,29697,11210,5
82612,8591,18095,3
82613,18011,6620,4
82614,32189,5991,5
82615,13267,6204,5
82616,29627,4095,3
82617,21380,2666,4
82618,2200,14190,5
82619,25522,6457,5
82620,34504,17447,5
82621,22703,3068,4
82622,2576,5580,5
82623,20267,945,5
82624,30169,3486,5
82625,2441,3659,5
82626,8653,441,5
82627,2775,9532,4
82628,6629,4368,5
82629,12319,16139,5
82630,22129,17627,4
82631,223,2306,5
82632,32982,15394,5
82633,27693,13803,5
82634,18257,1423,5
82635,11271,3586,5
82636,9268,475,2
82637,3207,639,5
82638,34505,7561,4
82639,13619,5478,4
82640,34506,18179,3
82641,3169,13477,4
82642,4531,18926,4
82643,26572,5973,5
82644,30377,8150,4
82645,2054,17210,3
82646,24018,2756,5
82647,9435,13781,4
82648,34507,5770,1
82649,29498,18927,5
82650,4668,9688,4
82651,2348,7688,4
82652,26326,15316,5
82653,28123,8366,5
82654,31054,2686,1
82655,34508,14215,5
82656,6871,18928,4
82657,18754,5008,5
82658,25286,828,3
82659,25276,2502,5
82660,70,14894,5
82661,3129,14545,1
82662,24646,9225,5
82663,5343,3014,5
82664,34509,8647,5
82665,26985,10266,1
82666,31950,2334,5
82667,22259,7258,5
82668,15753,1978,5
82669,34510,1622,5
82670,18749,18929,5
82671,6573,1685,5
82672,3778,3884,5
82673,29400,3805,5
82674,31789,4648,4
82675,17225,14496,5
82676,34511,3307,5
82677,12424,13797,4
82678,208,5132,5
82679,29557,12316,5
82680,16244,845,5
82681,25299,4547,5
82682,34512,8249,4
82683,5719,2637,5
82684,33477,1598,1
82685,18697,4725,5
82686,32036,2269,4
82687,17441,12347,5
82688,26656,12582,5
82689,32642,2264,5
82690,18898,190,5
82691,34513,18739,5
82692,8004,3459,5
82693,18389,773,1
82694,22468,12453,4
82695,9028,2885,5
82696,10093,502,5
82697,25143,431,5
82698,8104,11839,5
82699,28524,7812,5
82700,30823,5297,5
82701,15983,14046,1
82702,22228,1859,5
82703,16158,14226,5
82704,6742,13858,2
82705,24969,9324,3
82706,31965,2898,5
82707,5932,2340,5
82708,3324,452,2
82709,33041,18750,1
82710,10046,3299,4
82711,17228,4507,4
82712,22991,15142,5
82713,9375,2154,4
82714,34514,576,5
82715,23905,4851,4
82716,2675,3709,5
82717,3784,6319,4
82718,7113,1920,4
82719,12930,6099,3
82720,34058,14283,5
82721,34515,1560,5
82722,34516,2879,5
82723,4675,731,5
82724,34517,1203,5
82725,28782,1149,4
82726,12984,6319,3
82727,23303,9303,5
82728,3998,15259,5
82729,11338,12812,5
82730,11821,3060,5
82731,25108,5300,4
82732,8340,5285,2
82733,19892,12176,4
82734,24249,15022,5
82735,29914,8661,4
82736,32194,7658,5
82737,10381,314,3
82738,33254,2750,5
82739,34518,6939,3
82740,23938,3816,5
82741,33427,7645,1
82742,9970,1309,3
82743,13316,217,3
82744,4792,3992,1
82745,17052,1164,1
82746,30376,4111,5
82747,9865,11657,4
82748,17212,9866,4
82749,34519,17903,5
82750,23110,9319,5
82751,34520,1618,4
82752,34521,7140,5
82753,23107,17949,5
82754,22202,1728,5
82755,34522,18865,4
82756,13923,11886,5
82757,28462,2933,4
82758,21185,8391,5
82759,27056,5187,4
82760,6113,1266,4
82761,19881,11949,2
82762,16936,7192,4
82763,11159,1260,5
82764,2743,6162,5
82765,34523,9247,4
82766,34420,16648,5
82767,34524,15195,5
82768,27467,4654,4
82769,15005,1932,1
82770,18919,15057,2
82771,6529,2218,3
82772,31710,11863,5
82773,28941,18930,5
82774,12552,17969,4
82775,15820,5681,5
82776,12110,7241,5
82777,32223,9965,4
82778,33440,3408,5
82779,28708,1398,4
82780,13955,1679,3
82781,34525,14593,2
82782,7804,3249,5
82783,24273,13990,5
82784,6464,1378,5
82785,16971,10120,4
82786,34526,821,5
82787,34527,7761,5
82788,34528,2648,1
82789,5664,8227,5
82790,26314,3573,5
82791,3703,4853,3
82792,4586,10293,5
82793,5168,15851,4
82794,14628,11560,4
82795,28248,4309,2
82796,27339,12552,5
82797,4258,10882,4
82798,5413,5952,5
82799,25446,10891,5
82800,8337,11583,4
82801,8318,3358,2
82802,8236,8123,5
82803,34529,4714,4
82804,19333,15621,5
82805,33748,1610,5
82806,34530,2441,5
82807,7742,16523,5
82808,9919,3496,4
82809,34531,7898,5
82810,10571,2187,5
82811,6911,18931,5
82812,16325,2465,2
82813,13565,18932,5
82814,24367,13739,5
82815,3993,14391,5
82816,20633,7959,3
82817,1170,7425,2
82818,11419,2495,5
82819,28663,10800,4
82820,13262,1360,5
82821,2997,12096,5
82822,3328,2105,5
82823,8996,5738,4
82824,34425,16960,4
82825,11900,4012,3
82826,1320,10073,3
82827,34532,3758,4
82828,34533,15875,5
82829,21609,6235,5
82830,228,3769,4
82831,3139,8040,4
82832,34534,5053,5
82833,9126,14363,4
82834,23743,5920,5
82835,7367,3042,2
82836,32120,3978,5
82837,2101,3459,4
82838,10750,362,5
82839,9195,1937,5
82840,9793,2963,5
82841,4639,4065,4
82842,482,384,5
82843,7287,8160,4
82844,24676,8714,5
82845,23304,10012,4
82846,33408,296,2
82847,18509,17245,5
82848,16827,1859,5
82849,9662,2797,5
82850,34535,18933,5
82851,1659,4806,5
82852,23235,400,5
82853,21089,1070,5
82854,14201,4157,5
82855,20457,108,5
82856,21087,18934,5
82857,17008,153,5
82858,22920,8411,3
82859,32613,17282,5
82860,19350,5992,5
82861,20733,11969,5
82862,24590,4615,4
82863,34536,16374,4
82864,30027,11383,5
82865,9920,12400,5
82866,12241,6344,5
82867,2311,639,3
82868,21530,7535,2
82869,22025,15158,5
82870,33892,601,5
82871,28266,11565,5
82872,31098,5122,5
82873,16238,1360,2
82874,26180,9000,2
82875,9115,2663,5
82876,15556,1094,4
82877,29689,12943,5
82878,34537,2509,5
82879,17080,13214,5
82880,11428,3132,3
82881,14994,1592,5
82882,1668,11682,4
82883,2201,16319,4
82884,4511,4529,5
82885,34538,830,2
82886,14934,15459,5
82887,16665,8153,4
82888,34539,5353,4
82889,24613,10404,5
82890,3542,2072,3
82891,6676,18935,1
82892,17610,18936,5
82893,167,18668,3
82894,253,12355,4
82895,27532,18937,5
82896,33543,14658,4
82897,8368,2030,4
82898,2183,1818,1
82899,25488,10489,5
82900,22921,11708,5
82901,21882,1243,5
82902,25720,3352,5
82903,24966,17856,5
82904,34540,9555,5
82905,34541,4193,4
82906,14920,13102,5
82907,28569,11545,4
82908,34542,1969,5
82909,15219,14412,5
82910,350,1279,3
82911,34543,9248,5
82912,22847,13592,3
82913,34544,3727,4
82914,26277,14647,3
82915,14116,2431,5
82916,34545,16240,4
82917,29244,3301,5
82918,25988,9822,4
82919,19697,11725,5
82920,30862,7702,5
82921,24410,7786,5
82922,21447,17511,5
82923,17628,4133,5
82924,25204,5505,4
82925,34546,934,5
82926,783,860,4
82927,11214,14285,5
82928,31710,18655,5
82929,11244,18938,5
82930,10617,11442,5
82931,9565,5054,1
82932,27560,15319,5
82933,5656,11263,5
82934,26962,13568,5
82935,30607,8864,5
82936,20088,3564,5
82937,7928,8939,5
82938,16424,207,1
82939,3593,18081,3
82940,31736,12665,5
82941,21957,18294,4
82942,34547,8186,2
82943,30768,4707,5
82944,26166,6392,5
82945,21612,3505,5
82946,31379,5398,5
82947,29975,3587,5
82948,29259,9260,5
82949,16671,5966,5
82950,33357,5311,4
82951,30473,2404,5
82952,18120,18939,3
82953,32800,11509,3
82954,6962,15659,2
82955,19550,5590,3
82956,19991,2154,4
82957,23046,5794,5
82958,34548,3779,5
82959,31649,12581,5
82960,15378,10269,5
82961,7620,1029,5
82962,2306,3633,5
82963,2154,180,2
82964,29652,4473,5
82965,27933,3568,4
82966,567,7345,5
82967,26630,5690,5
82968,30124,11938,5
82969,20435,14643,4
82970,23550,18940,3
82971,2674,4099,3
82972,30527,1925,5
82973,6766,1052,5
82974,25197,2237,4
82975,29554,5385,5
82976,29767,2187,5
82977,10583,8299,1
82978,10921,11879,5
82979,25408,11346,5
82980,12163,16351,5
82981,2095,7728,5
82982,3790,1458,5
82983,33636,2022,5
82984,15018,4815,5
82985,3058,18941,4
82986,13956,1633,5
82987,23391,1840,5
82988,318,1485,5
82989,29066,8994,5
82990,1820,17029,5
82991,34549,18894,3
82992,34550,16421,5
82993,19888,1870,5
82994,15599,3130,5
82995,26291,5764,5
82996,22968,1435,4
82997,26781,1965,5
82998,4999,485,2
82999,1970,5380,4
83000,8394,3351,4
83001,34551,6920,5
83002,22117,5057,1
83003,2807,11514,5
83004,26237,1852,1
83005,27569,4711,5
83006,21444,863,5
83007,16369,12475,5
83008,16582,13860,2
83009,13114,14807,5
83010,30754,6770,5
83011,34552,11199,5
83012,22964,1268,5
83013,34553,11506,3
83014,33466,7025,5
83015,33405,1915,5
83016,32012,205,5
83017,19869,10139,2
83018,17747,9014,3
83019,19236,8159,5
83020,18535,6234,5
83021,34554,502,5
83022,34555,12616,1
83023,13132,10430,3
83024,24818,6798,4
83025,28324,0,5
83026,2385,11337,5
83027,34556,13174,5
83028,8167,12482,5
83029,4362,6323,4
83030,12969,1018,5
83031,20791,6069,1
83032,9221,2640,5
83033,17055,1832,5
83034,12560,556,4
83035,7397,5192,4
83036,6620,18942,5
83037,2984,1351,5
83038,12257,3410,5
83039,1791,1824,1
83040,13337,12634,4
83041,34557,14469,5
83042,34558,3045,5
83043,8862,5903,5
83044,19246,15027,2
83045,5351,8067,5
83046,22941,6579,5
83047,1492,17269,4
83048,33924,14003,2
83049,32066,2542,5
83050,34559,1051,5
83051,32741,8511,5
83052,21734,55,5
83053,17403,2365,4
83054,20550,16793,4
83055,9741,2545,2
83056,7118,8380,5
83057,10171,337,1
83058,34560,4868,4
83059,11420,3884,5
83060,34561,518,5
83061,6009,2495,5
83062,8752,5199,4
83063,19674,6170,5
83064,18074,1517,4
83065,986,6229,4
83066,9879,16963,2
83067,5049,13330,4
83068,6345,18943,4
83069,9020,8254,4
83070,34562,10592,5
83071,11259,13279,4
83072,9307,16771,5
83073,15852,4896,5
83074,34563,718,5
83075,5524,12900,5
83076,5877,13327,5
83077,34039,4901,5
83078,23981,10479,5
83079,34564,12428,5
83080,23795,17371,5
83081,11996,11064,3
83082,606,508,5
83083,22996,11005,5
83084,9228,529,5
83085,4234,2664,4
83086,33580,16599,4
83087,19225,961,2
83088,13459,11768,5
83089,11387,5352,4
83090,18674,13348,3
83091,12196,3139,4
83092,3634,2923,5
83093,7714,6396,5
83094,16519,233,4
83095,33804,12314,5
83096,3857,11164,4
83097,4111,2197,5
83098,12996,1396,5
83099,34565,11723,4
83100,30597,379,5
83101,2326,3839,4
83102,7151,12510,5
83103,27880,6230,5
83104,1880,120,5
83105,8044,10320,5
83106,28450,2060,5
83107,30457,9575,4
83108,34566,11333,5
83109,21506,10549,5
83110,2259,12579,4
83111,10612,15765,4
83112,26284,13048,2
83113,4697,14880,5
83114,2252,2784,4
83115,6256,7359,3
83116,26896,2977,5
83117,31844,12107,5
83118,34567,1511,4
83119,6697,11140,5
83120,17539,18944,5
83121,26301,6949,5
83122,11744,15523,5
83123,8113,2428,4
83124,1180,15944,4
83125,18200,5047,5
83126,20549,15126,2
83127,26338,11947,5
83128,13170,1789,5
83129,3463,10049,5
83130,33320,5675,5
83131,27115,5267,1
83132,4250,2999,5
83133,18105,5814,5
83134,34306,16564,5
83135,23704,2502,1
83136,18055,51,5
83137,2226,6065,4
83138,34352,6000,5
83139,18522,15996,5
83140,29662,8399,5
83141,34568,863,5
83142,13730,12949,5
83143,16853,8299,5
83144,6652,13158,5
83145,14232,11971,5
83146,948,3985,5
83147,27138,6491,4
83148,34569,14026,2
83149,22013,3628,5
83150,17613,12343,5
83151,34570,4132,1
83152,27295,2734,5
83153,22303,11953,3
83154,12305,6479,4
83155,13939,3884,5
83156,32277,205,5
83157,33795,13132,4
83158,16697,5646,4
83159,27536,7705,5
83160,17576,7041,5
83161,18728,461,5
83162,30217,17628,4
83163,34450,1879,2
83164,7666,1038,2
83165,16038,13012,2
83166,30888,9784,5
83167,27685,3988,3
83168,34571,7409,4
83169,1850,14625,5
83170,29484,5143,2
83171,21729,1256,5
83172,14492,1021,3
83173,21454,652,5
83174,5788,11753,3
83175,34552,16585,3
83176,34572,1458,5
83177,13128,16376,5
83178,12568,6817,5
83179,19169,2470,5
83180,34573,16646,5
83181,16253,15192,4
83182,5114,14053,2
83183,34574,665,3
83184,7825,2935,3
83185,10511,10278,5
83186,18284,132,5
83187,25547,9559,5
83188,34099,819,5
83189,34575,4419,5
83190,8788,4879,5
83191,2991,18945,5
83192,26375,1256,5
83193,14120,5883,5
83194,34576,6417,5
83195,10471,4721,5
83196,10114,10460,3
83197,14356,3413,3
83198,34577,6271,5
83199,12596,6680,5
83200,4976,13500,4
83201,13562,6278,1
83202,31824,749,5
83203,2296,1298,3
83204,4220,3839,5
83205,3122,10251,4
83206,31487,11317,5
83207,2094,5319,5
83208,31672,8302,3
